DATETIME,평균여행기간,LAR,LARPLUS,GEN,평균허수,총합허수,최대허수,최소허수,평균최대출발인원,SUM최대출인원,평균최소출발인,SUM최소출발인,성인평균상품가,아동평균상품가,유아평균상품가,사용행사개수,사용마스터개수,출발확정개수,총쇼핑횟수,평균쇼핑횟수,총선택관광횟수,평균선택관광횟수,KE,OZ,AY,AZ,EK,TK,LH,AF,BA,EY,QR,SU,ZE,TW,KA,BX,KL,R3,AR,CX,OK,LO,CA,HY,VN,SQ,JE,OS,DB,국적기,저가항공,외항사,출발자수
2017-04-19,9,10,3,127,2,363,21,-20,0,79,19,2707,2157041,2120823,487400,140,131,21,275,3,199,4,43,28,4,0,18,2,13,0,0,5,9,12,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,71,0,69,508
2017-04-20,9,19,2,150,2,431,13,-7,0,31,19,3395,2172552,2226154,447831,171,154,15,382,3,301,4,56,52,12,0,9,4,7,0,0,7,6,3,0,0,0,0,2,0,0,0,12,0,1,0,0,0,0,0,0,108,0,63,371
2017-04-21,9,10,2,149,2,362,32,-11,0,62,19,3150,2209037,2176820,498097,161,136,20,332,3,267,4,55,26,21,3,13,3,8,0,0,6,11,9,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,81,0,80,513
2017-04-22,9,9,2,125,2,377,22,0,0,30,19,2702,2155697,2114785,483586,136,117,19,312,3,212,4,34,43,2,0,13,6,9,0,0,4,12,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,77,0,59,444
2017-04-23,9,7,1,125,2,344,18,-21,0,-1,20,2675,2004727,1985697,434692,133,111,10,259,3,285,4,38,30,2,1,7,6,20,0,0,2,6,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,68,0,65,240
2017-04-24,10,8,0,105,2,270,21,-2,0,0,19,2180,2235989,2217255,450781,113,105,13,254,3,163,4,31,23,14,3,8,0,6,0,0,9,12,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54,0,59,383
2017-04-25,9,7,2,147,2,443,21,-2,0,104,19,3102,2267562,2371173,495568,156,138,17,344,3,280,4,41,50,7,0,10,1,12,0,3,2,11,3,0,0,0,0,3,0,0,0,12,1,0,0,0,0,0,0,0,91,0,65,351
2017-04-26,9,9,1,116,3,469,23,-15,0,84,19,2455,2385807,2351526,529500,126,117,19,267,3,202,4,42,18,7,0,16,2,15,0,1,4,6,9,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,60,0,66,365
2017-04-27,9,13,3,139,2,437,20,-3,0,-1,19,3090,2824927,2781605,495756,155,137,17,371,3,299,4,48,47,7,0,10,4,9,0,2,4,6,3,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,95,0,60,429
2017-04-28,9,6,3,125,1,265,20,-8,0,60,19,2590,3085259,3054849,591232,134,121,20,268,3,225,4,43,23,12,6,10,2,7,0,0,3,11,9,0,0,0,0,1,0,0,1,4,0,0,2,0,0,0,0,0,66,0,68,595
2017-04-29,9,9,4,116,1,176,32,-39,0,121,19,2517,3493781,3453897,605225,129,110,17,299,3,197,4,32,35,1,3,22,3,10,0,0,0,13,7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,67,0,62,544
2017-04-30,9,5,2,113,3,375,22,0,0,21,19,2377,3100948,3067015,495980,120,104,14,206,3,185,3,40,21,2,2,6,4,15,0,0,5,6,1,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,1,1,61,0,59,297
2017-05-01,10,6,1,89,2,228,32,-6,0,36,19,1862,2726758,2703820,527728,96,91,12,181,3,124,4,27,22,10,4,5,0,6,0,0,8,8,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,49,0,47,280
2017-05-02,9,9,2,151,2,475,19,-1,0,93,19,3205,2509334,2449886,486029,162,143,16,348,3,280,4,44,50,8,0,15,1,11,0,2,2,9,3,0,0,0,0,4,0,0,0,12,1,0,0,0,0,0,0,0,94,0,68,401
2017-05-03,9,7,9,121,3,458,22,-3,0,84,18,2596,2510363,2452045,524700,137,127,27,273,3,221,4,47,22,3,0,15,1,17,0,1,4,12,8,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,69,0,68,444
2017-05-04,9,15,3,138,3,503,20,0,0,0,19,3077,2303214,2260694,462357,156,138,13,342,3,249,4,51,45,9,0,14,2,8,0,0,4,6,2,0,0,0,0,2,0,0,0,12,0,1,0,0,0,0,0,0,96,0,60,295
2017-05-05,9,8,5,145,3,511,29,-3,0,-1,19,3030,2160844,2124217,487431,158,141,18,311,3,260,4,48,30,18,3,14,3,12,0,0,6,8,8,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,78,0,80,378
2017-05-06,9,9,7,121,3,464,21,0,0,65,19,2697,2192297,2144954,498488,137,122,15,279,3,173,4,33,49,4,0,11,4,9,0,0,7,11,6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,82,0,55,194
2017-05-07,9,9,1,140,3,561,22,0,0,81,20,3010,1934772,1903505,416993,150,123,10,284,3,258,4,45,30,7,2,7,9,19,0,0,1,5,9,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,1,0,75,0,75,200
2017-05-08,10,9,0,105,2,267,15,0,0,58,19,2200,2153682,2110542,442735,114,105,9,242,3,148,4,29,28,14,2,8,0,5,0,0,7,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,57,179
2017-05-09,9,12,2,156,3,559,21,-3,0,120,19,3360,2119347,2071425,449722,170,150,13,368,3,294,4,43,61,9,0,13,1,11,0,1,2,9,4,0,0,0,0,3,0,0,0,12,1,0,0,0,0,0,0,0,104,0,66,274
2017-05-10,9,8,3,125,2,390,28,-2,0,100,19,2630,2153005,2092008,492468,136,128,20,263,3,228,4,45,30,4,0,16,2,13,0,0,4,9,8,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,75,0,61,460
2017-05-11,9,21,3,150,3,566,16,-20,0,0,19,3435,2061519,2020789,448894,174,149,14,389,3,322,4,55,53,10,0,9,4,14,0,0,4,5,5,0,0,0,0,2,0,0,0,12,0,1,0,0,0,0,0,0,108,0,66,363
2017-05-12,9,10,5,148,3,525,21,-1,0,97,19,3128,2219501,2175287,493521,163,147,23,300,3,231,4,52,35,20,2,13,1,10,0,0,6,10,8,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,87,0,76,501
2017-05-13,9,11,1,114,2,355,21,-2,0,45,19,2500,2014474,1966848,461461,126,111,17,267,3,179,4,30,47,2,0,12,5,9,0,0,3,11,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,77,0,49,320
2017-05-14,9,7,3,132,2,388,20,0,0,32,19,2820,1949756,1917545,434662,142,120,17,251,3,231,4,41,27,5,3,7,7,19,0,0,2,7,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,68,0,74,385
2017-05-15,10,8,0,111,2,252,13,0,0,0,19,2290,2082721,2057048,438412,119,106,12,222,3,133,4,27,28,14,3,6,5,6,0,0,8,10,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,55,0,64,245
2017-05-16,9,13,4,161,3,554,22,-1,0,92,19,3455,2130539,2083322,447615,178,154,20,390,3,297,4,49,58,9,0,11,2,11,0,2,7,7,5,0,0,0,0,4,0,0,0,12,1,0,0,0,0,0,0,0,107,0,71,384
2017-05-17,9,8,0,129,2,286,14,-2,0,73,19,2665,2141283,2107775,498419,137,124,17,277,3,217,4,42,29,5,1,16,1,13,0,2,4,7,10,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,71,0,66,477
2017-05-18,9,16,2,150,2,428,20,-23,0,24,19,3330,2072338,2032272,438913,168,146,16,349,3,278,4,52,54,9,0,11,5,8,0,0,3,6,3,0,0,0,0,4,0,0,0,12,0,1,0,0,0,0,0,0,106,0,62,390
2017-05-19,9,8,2,132,1,283,29,-1,0,-1,19,2750,2179625,2142590,490463,142,127,21,277,3,223,4,45,25,18,1,12,3,9,0,0,5,10,8,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,70,0,72,440
2017-05-20,9,9,0,105,2,337,13,-2,0,45,19,2265,2008007,1952507,464142,114,102,12,243,3,159,4,26,40,2,0,10,5,7,0,0,4,11,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,66,0,48,364
2017-05-21,9,4,0,118,3,377,15,0,0,33,19,2435,1877088,1854793,421665,122,106,11,234,3,221,4,38,23,2,1,7,7,16,0,0,1,5,7,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,1,0,61,0,61,238
2017-05-22,10,7,0,97,1,169,16,-3,0,0,19,2010,2131046,2097180,444424,104,96,9,223,3,131,4,26,25,14,2,8,1,4,0,0,6,9,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51,0,53,239
2017-05-23,9,12,3,153,3,579,26,0,0,113,19,3322,2112928,2065723,446665,168,148,20,364,3,274,4,47,55,9,0,14,1,11,0,1,2,7,5,0,0,0,0,3,0,0,0,12,1,0,0,0,0,0,0,0,102,0,66,374
2017-05-24,9,8,1,120,2,322,16,-1,0,73,19,2530,2081967,2047889,486056,129,120,13,258,3,196,4,41,28,5,0,14,2,10,0,0,4,10,9,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,69,0,60,383
2017-05-25,9,15,5,147,3,581,20,0,0,42,19,3272,2044274,2005388,436255,167,150,13,373,3,304,4,53,50,11,0,10,3,8,0,0,7,6,3,0,0,0,0,2,0,0,0,12,0,2,0,0,0,0,0,0,103,0,64,281
2017-05-26,9,9,4,142,3,493,28,-2,0,-1,19,2972,2075772,2044869,472534,155,140,23,321,3,241,4,51,21,22,3,14,1,11,1,0,5,10,10,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,72,0,83,494
2017-05-27,9,9,8,118,3,481,25,-1,0,45,19,2619,2065731,2009621,478954,135,117,20,278,3,181,4,34,42,3,0,12,6,9,0,0,5,14,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,76,0,59,422
2017-05-28,9,5,9,128,2,411,14,-1,0,1,19,2767,1900428,1873385,416355,142,124,16,248,3,233,4,43,32,9,1,7,8,14,1,0,1,5,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,75,0,67,376
2017-05-29,10,8,0,109,1,195,13,-2,0,22,19,2240,2153494,2124143,448808,117,105,14,238,3,124,4,27,30,14,4,8,1,4,0,0,8,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,60,342
2017-05-30,9,12,2,151,3,558,31,0,0,105,19,3275,2062818,2019061,448911,165,145,14,363,3,318,4,42,57,9,0,15,0,11,0,2,2,8,3,0,0,0,0,3,0,0,0,12,1,0,0,0,0,0,0,0,99,0,66,319
2017-05-31,9,7,3,130,3,454,20,-1,0,32,19,2750,2107855,2080399,480530,140,125,25,269,3,198,4,41,29,9,0,11,1,11,0,3,6,12,10,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,70,0,70,550
2017-06-01,9,13,4,137,3,475,14,-20,0,89,19,3020,2069557,2029375,443804,154,137,17,363,3,319,4,48,48,9,0,10,2,8,0,0,5,6,3,0,0,0,0,2,0,0,0,12,0,1,0,0,0,0,0,0,96,0,58,410
2017-06-02,9,9,7,134,3,457,20,-6,0,24,19,2885,2256665,2219412,491670,150,130,21,317,3,255,4,51,24,22,1,12,2,10,0,0,5,9,8,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,75,0,75,435
2017-06-03,9,7,1,107,2,308,14,-16,0,45,20,2305,2127163,2101876,456221,115,102,14,241,3,168,4,23,41,2,0,10,4,9,0,0,5,13,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,64,0,51,393
2017-06-04,9,6,0,124,2,306,22,-21,0,0,20,2600,2004536,1978983,441788,130,112,14,230,3,230,4,41,29,2,2,8,9,14,0,0,1,5,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,70,0,60,400
2017-06-05,10,10,0,103,2,286,14,-2,0,0,19,2190,2077776,2044254,439144,113,101,9,224,3,144,4,27,28,12,3,6,2,6,0,0,8,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55,0,58,247
2017-06-06,9,14,3,153,3,643,20,-3,0,74,19,3367,2081652,2044260,445637,170,154,21,350,3,294,4,38,71,10,0,9,0,12,0,1,2,7,4,0,0,0,0,3,0,0,0,12,1,0,0,0,0,0,0,0,109,0,61,434
2017-06-07,9,7,4,120,3,468,21,0,0,53,19,2530,2087670,2049728,488462,131,121,14,242,3,198,4,42,29,3,1,13,1,12,0,1,4,10,10,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,71,0,60,309
2017-06-08,9,13,2,143,2,468,13,0,0,63,19,3110,2004100,1966005,440178,158,139,10,357,3,327,4,53,48,9,0,8,2,8,0,0,4,6,4,0,0,0,0,2,0,0,0,13,0,1,0,0,0,0,0,0,101,0,57,280
2017-06-09,9,9,4,142,3,518,30,-2,0,57,19,2994,2087160,2058560,483135,155,138,16,312,3,242,4,48,27,22,5,13,2,9,0,0,5,9,9,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,75,0,80,348
2017-06-10,9,11,3,127,3,489,23,0,0,45,19,2745,2068062,2046331,465905,141,124,27,243,3,170,3,28,62,2,0,9,4,9,0,0,5,12,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,90,0,51,461
2017-06-11,9,6,0,123,2,386,26,-2,0,-1,19,2575,1835355,1819355,422217,129,112,12,238,3,257,4,41,26,2,2,8,7,15,0,0,1,5,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,67,0,62,226
2017-06-12,10,9,0,98,2,248,18,-20,0,26,19,2070,2000175,1976792,431798,107,98,8,227,3,172,4,28,24,12,2,8,2,6,0,0,6,10,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,0,55,219
2017-06-13,9,14,7,166,3,711,33,-2,0,74,19,3650,2116786,2074883,444901,187,164,28,375,3,356,4,42,75,10,1,11,1,11,0,3,2,10,5,0,0,0,0,2,0,0,0,13,1,0,0,0,0,0,0,0,117,0,70,450
2017-06-14,9,6,3,109,3,359,21,-1,0,20,19,2320,2039727,2011232,485235,118,107,18,254,3,250,4,42,19,4,0,12,1,11,0,0,4,11,9,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,61,0,57,399
2017-06-15,9,13,3,150,2,476,19,-22,0,66,19,3270,2036360,1997643,437351,166,146,14,368,3,388,4,53,53,9,0,12,2,8,0,0,4,5,3,0,0,0,0,2,0,0,0,13,0,2,0,0,0,0,0,0,106,0,60,353
2017-06-16,9,10,7,151,3,574,27,-21,0,43,19,3256,2151969,2111213,489908,168,144,21,318,3,289,4,60,31,21,5,14,2,8,0,0,5,10,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,91,0,77,370
2017-06-17,9,9,2,133,3,497,23,-3,0,45,19,2770,2042255,2019040,476642,144,126,23,266,3,246,4,28,63,2,0,11,4,9,0,0,5,12,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,91,0,53,386
2017-06-18,9,6,0,130,3,461,22,-2,0,30,20,2725,1862351,1844086,426058,136,117,14,243,3,292,4,41,34,2,4,9,6,13,0,0,1,5,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,75,0,61,314
2017-06-19,10,10,0,114,3,440,20,-2,0,32,19,2435,2066764,2037538,446098,124,108,10,254,3,165,4,31,30,14,2,9,2,7,0,0,7,10,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,61,0,63,224
2017-06-20,9,15,0,160,4,704,38,-2,0,81,19,3445,2058582,2025401,451640,175,155,19,365,3,382,4,38,73,10,0,14,0,10,0,2,2,6,3,0,0,0,0,3,0,0,0,13,1,0,0,0,0,0,0,0,111,0,64,299
2017-06-21,9,8,3,130,3,434,20,-2,0,53,19,2740,2104651,2077109,511669,141,129,17,271,3,264,4,43,31,5,0,12,1,12,0,2,8,11,10,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,74,0,67,357
2017-06-22,9,14,3,148,3,582,20,-12,0,62,19,3250,2061768,2021665,459949,165,147,10,367,3,388,4,55,49,9,0,12,2,8,0,0,7,5,3,0,0,0,0,2,0,0,0,12,0,1,0,0,0,0,0,0,104,0,61,259
2017-06-23,10,11,4,153,3,584,28,-2,0,-1,19,3280,2190486,2156254,483572,168,146,22,346,3,266,4,54,26,22,3,16,3,11,0,0,7,11,10,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,80,0,88,385
2017-06-24,9,11,1,137,3,481,22,-20,0,85,19,2850,2125548,2097562,562924,149,132,24,261,3,217,4,30,63,2,0,11,5,9,0,0,4,15,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,93,0,56,477
2017-06-25,9,7,0,138,3,543,20,-1,0,-1,19,2890,1950688,1934646,448100,145,126,12,254,3,299,4,43,35,2,4,9,6,17,0,0,3,5,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,78,0,67,257
2017-06-26,10,10,0,113,2,322,18,0,0,0,19,2425,2071372,2037941,445398,123,110,8,271,3,183,4,30,26,15,4,9,2,6,0,0,8,11,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,56,0,67,208
2017-06-27,9,14,2,168,3,727,22,-3,0,74,19,3630,2120880,2085630,453434,184,158,18,368,3,374,4,39,74,9,0,15,0,12,0,3,3,8,5,0,0,0,0,3,0,0,0,12,1,0,0,0,0,0,0,0,113,0,71,321
2017-06-28,9,7,3,124,2,384,20,0,0,85,19,2610,2149102,2121711,501339,134,122,14,265,3,248,4,43,31,7,0,11,1,10,0,0,5,11,9,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,74,0,60,333
2017-06-29,9,15,3,157,3,635,22,-1,0,63,19,3425,2101227,2061770,458083,175,156,20,393,3,357,4,53,52,12,0,12,6,7,0,0,7,6,4,0,0,0,0,2,0,0,0,12,0,2,0,0,0,0,0,0,105,0,70,377
2017-06-30,9,10,3,149,3,528,21,-20,0,29,19,3185,2154122,2113677,493929,162,141,16,335,3,274,4,53,27,20,6,14,2,8,0,0,7,10,8,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,80,0,82,348
2017-07-01,9,9,3,120,3,467,21,-1,0,70,19,2560,2071000,2037901,465789,132,118,19,290,3,308,4,28,51,2,0,10,5,10,0,0,4,14,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,79,0,53,475
2017-07-02,9,6,1,136,3,543,22,-3,0,58,19,2840,1915090,1889146,450144,143,127,16,285,3,365,4,42,34,2,3,9,6,14,0,0,3,7,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,1,76,0,67,318
2017-07-03,10,9,2,101,2,319,17,-19,0,50,19,2185,2098473,2066660,454150,112,106,5,258,3,207,4,29,25,15,1,5,3,6,0,0,8,10,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,54,0,58,125
2017-07-04,9,12,0,160,4,704,36,-1,0,0,20,3440,2006209,1974558,445056,172,153,15,380,3,440,4,39,62,10,0,15,0,10,0,1,3,11,4,0,0,0,0,3,0,0,0,13,1,0,0,0,0,0,0,0,101,0,71,407
2017-07-05,9,9,1,120,3,425,18,-2,0,78,19,2515,2112530,2085250,493956,130,123,11,280,3,292,4,44,29,3,0,12,1,11,0,0,4,10,10,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,73,0,57,279
2017-07-06,9,10,5,157,4,783,21,-1,0,151,19,3355,2079104,2038889,452139,172,154,16,405,3,457,4,55,52,10,0,12,5,9,0,0,6,7,2,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,107,0,65,263
2017-07-07,10,6,3,141,3,539,23,0,0,74,19,2905,2127326,2100500,482916,150,136,19,330,3,344,4,52,20,21,5,12,3,10,0,0,6,9,5,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,72,0,78,385
2017-07-08,9,11,0,132,4,593,22,-1,0,45,19,2785,2085258,2055685,454525,143,125,20,299,3,329,4,30,57,2,0,11,6,9,0,0,4,16,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,87,0,56,475
2017-07-09,9,6,0,140,3,568,20,-6,0,0,19,2890,1949952,1930945,444512,146,128,12,276,3,354,4,44,32,2,4,8,7,14,0,1,3,7,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,76,0,70,219
2017-07-10,10,8,2,106,3,385,20,0,0,50,19,2275,2171974,2139827,466016,116,109,9,271,3,254,4,30,26,14,2,8,1,7,0,0,9,10,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,56,0,60,146
2017-07-11,9,12,3,163,4,727,20,-2,0,175,19,3520,2116415,2080044,454649,178,160,17,403,3,479,4,40,69,9,0,15,1,10,0,0,3,10,5,0,0,0,0,2,0,0,0,13,1,0,0,0,0,0,0,0,109,0,69,325
2017-07-12,10,8,3,120,3,490,23,-2,0,45,19,2515,2114801,2086218,502164,131,120,16,302,3,319,4,41,26,5,0,14,1,11,0,2,5,10,10,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,67,0,64,347
2017-07-13,9,15,2,145,4,706,27,-6,0,63,19,3180,2053055,2015413,453237,162,143,10,423,3,460,4,53,49,9,0,13,1,8,0,0,6,7,2,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,102,0,60,229
2017-07-14,10,6,0,138,3,541,25,-19,0,-1,19,2845,2116111,2097798,477506,144,128,19,317,3,370,4,47,18,20,4,15,4,9,0,0,5,11,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,65,0,79,400
2017-07-15,9,10,3,127,3,477,22,-6,1,150,19,2690,2264085,2215300,479744,140,126,22,327,3,410,4,30,58,2,0,13,6,7,1,0,4,11,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,88,0,52,431
2017-07-16,9,7,0,143,4,679,26,-2,0,0,19,2955,2016693,1984780,446939,150,129,19,316,3,513,4,43,40,2,3,8,8,14,0,1,2,7,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,83,0,67,204
2017-07-17,10,9,0,102,4,489,26,-1,0,0,19,2195,2212063,2188018,464493,111,100,8,268,3,254,4,28,19,15,3,9,2,8,0,0,7,10,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,47,0,64,106
2017-07-18,9,12,0,148,6,972,32,0,0,58,19,3165,2076181,2046831,448983,160,144,21,403,3,527,4,35,61,8,0,13,0,10,0,1,4,9,4,0,0,0,0,2,0,0,0,12,1,0,0,0,0,0,0,0,96,0,64,221
2017-07-19,10,7,0,122,4,556,26,-2,0,100,19,2510,2198131,2174469,546518,129,119,12,305,3,369,4,38,29,6,1,12,2,11,0,0,4,10,10,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,67,0,62,189
2017-07-20,9,14,4,149,5,868,35,0,0,62,19,3239,2183868,2143820,453256,167,149,16,448,3,506,4,54,49,9,1,12,1,9,0,0,6,7,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,103,0,64,189
2017-07-21,10,8,2,133,4,578,30,-2,0,89,19,2805,2438461,2410279,537935,143,130,25,347,3,398,4,52,17,21,5,11,2,9,0,0,4,9,7,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,69,0,74,407
2017-07-22,9,12,2,146,4,796,36,-1,0,43,19,3150,2475768,2441712,502464,160,143,33,374,3,470,4,32,66,2,0,14,8,8,1,0,4,15,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,98,0,62,595
2017-07-23,9,8,2,147,4,694,32,-1,0,32,19,3080,2307605,2291891,471912,157,138,21,375,3,548,4,45,35,2,3,9,12,17,0,1,2,8,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,1,80,0,77,349
2017-07-24,10,11,0,101,4,545,32,-1,0,0,19,2175,2412053,2384017,481371,112,102,14,299,3,318,4,28,24,10,1,9,3,8,0,0,9,12,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52,0,60,152
2017-07-25,9,12,2,157,4,753,29,-5,0,157,19,3365,2425736,2395264,470395,171,152,24,453,3,535,4,38,63,10,0,11,1,9,0,3,3,10,5,0,0,0,0,4,0,0,0,13,1,0,0,0,0,0,0,0,101,0,70,379
2017-07-26,9,8,3,117,3,500,17,0,0,127,19,2485,2611882,2575691,554337,128,119,14,314,3,380,4,44,25,4,0,15,1,11,0,0,5,10,7,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,69,0,59,339
2017-07-27,9,14,7,142,4,774,31,-10,0,66,19,3165,2582245,2536122,482922,163,144,23,432,3,503,4,56,47,9,0,11,1,10,0,0,4,7,3,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,103,0,60,397
2017-07-28,10,8,3,135,3,580,26,-2,0,29,19,2855,2818156,2790046,571323,146,131,19,374,3,414,4,52,20,21,2,11,2,11,0,1,4,10,7,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,72,0,74,385
2017-07-29,9,11,11,125,4,611,26,-2,1,172,18,2785,2926707,2866088,549420,147,130,38,372,3,441,4,44,49,1,0,14,3,9,1,0,4,12,7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,93,0,54,694
2017-07-30,9,5,3,135,4,640,26,-1,0,46,19,2810,2518244,2493461,486451,143,128,22,338,3,485,4,44,33,2,0,10,7,17,0,2,1,7,3,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,1,1,77,0,66,396
2017-07-31,10,8,1,85,4,430,32,0,0,30,19,1840,2532074,2505744,481631,94,87,15,258,3,231,4,27,16,11,1,9,2,6,0,1,4,9,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,43,0,51,135
2017-08-01,9,11,1,148,4,745,22,-5,0,58,19,3125,2376325,2338350,475344,160,141,17,416,3,559,4,34,60,9,0,11,1,11,0,0,4,10,4,0,0,0,0,2,0,0,0,13,1,0,0,0,0,0,0,0,94,0,66,317
2017-08-02,9,9,1,110,4,499,22,-1,0,71,19,2345,2569750,2542412,567536,120,110,14,320,3,360,4,37,25,6,0,13,1,11,0,0,5,11,7,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,62,0,58,258
2017-08-03,9,13,10,135,3,613,17,-2,0,113,19,3010,2568481,2511379,508126,158,140,22,419,3,534,4,58,46,6,0,11,2,8,0,0,4,6,2,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,104,0,54,313
2017-08-04,10,10,0,135,4,589,28,-22,0,29,19,2835,2517067,2495846,532199,145,132,20,380,3,409,4,47,22,23,3,14,2,9,0,0,4,9,7,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,69,0,76,357
2017-08-05,9,10,2,130,4,709,38,-1,0,74,19,2740,2546598,2511816,522124,142,124,30,335,3,424,4,31,53,2,0,11,5,9,1,0,5,14,7,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,84,0,58,459
2017-08-06,9,5,6,138,4,681,22,-1,0,80,19,2895,2319087,2290489,490409,149,134,23,346,3,519,4,52,30,2,2,13,6,13,0,1,2,5,7,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,1,0,82,0,67,324
